customer_id,customer_name,region,signup_date
822,Customer_822,North,2022-07-28
823,Customer_823,South,2022-12-09
824,Customer_824,South,2022-03-29
825,Customer_825,South,2023-01-25
826,Customer_826,West,2022-11-21
827,Customer_827,South,2022-06-06
828,Customer_828,South,2023-10-30
829,Customer_829,East,2023-10-13
830,Customer_830,South,2023-09-25
831,Customer_831,North,2023-07-31
832,Customer_832,South,2023-09-11
833,Customer_833,North,2023-10-21
834,Customer_834,North,2022-05-17
835,Customer_835,South,2023-11-05
836,Customer_836,South,2023-03-04
837,Customer_837,West,2023-03-28
838,Customer_838,South,2023-09-04
839,Customer_839,East,2022-05-21
840,Customer_840,East,2022-03-24
841,Customer_841,North,2022-06-26
842,Customer_842,East,2022-07-17
843,Customer_843,North,2023-09-16
844,Customer_844,West,2023-07-22
845,Customer_845,North,2023-11-22
846,Customer_846,South,2023-02-25
847,Customer_847,North,2023-02-05
848,Customer_848,West,2023-11-29
849,Customer_849,South,2023-04-16
850,Customer_850,East,2022-08-06
851,Customer_851,North,2023-09-24
852,Customer_852,East,2022-06-24
853,Customer_853,North,2022-01-23
854,Customer_854,West,2022-08-23
855,Customer_855,North,2022-01-13
856,Customer_856,North,2022-04-11
857,Customer_857,North,2023-06-20
858,Customer_858,South,2023-06-07
859,Customer_859,East,2023-03-28
860,Customer_860,North,2023-03-07
861,Customer_861,East,2023-08-29
862,Customer_862,South,2023-06-17
863,Customer_863,South,2023-10-14
864,Customer_864,South,2022-10-20
865,Customer_865,South,2022-04-11
866,Customer_866,East,2023-05-17
867,Customer_867,North,2022-10-31
868,Customer_868,North,2023-06-24
869,Customer_869,West,2023-07-07
870,Customer_870,West,2022-12-21
871,Customer_871,South,2022-10-30
872,Customer_872,North,2023-05-11
873,Customer_873,East,2023-10-20
874,Customer_874,South,2022-08-15
875,Customer_875,North,2022-08-24
876,Customer_876,North,2023-03-31
877,Customer_877,East,2022-01-13
878,Customer_878,East,2022-07-29
879,Customer_879,North,2023-02-01
880,Customer_880,North,2022-04-10
881,Customer_881,North,2022-01-31
882,Customer_882,East,2023-06-12
883,Customer_883,North,2023-10-11
884,Customer_884,North,2022-11-25
885,Customer_885,East,2022-06-15
886,Customer_886,North,2023-04-04
887,Customer_887,East,2022-04-10
888,Customer_888,North,2023-09-13
889,Customer_889,North,2022-06-22
890,Customer_890,North,2022-06-11
891,Customer_891,East,2022-09-20
892,Customer_892,West,2022-10-01
893,Customer_893,West,2022-01-03
894,Customer_894,South,2022-01-28
895,Customer_895,East,2022-11-22
896,Customer_896,North,2022-05-29
897,Customer_897,North,2023-06-24
898,Customer_898,West,2023-05-03
899,Customer_899,North,2023-03-14
900,Customer_900,North,2022-03-06
901,Customer_901,North,2022-12-22
902,Customer_902,North,2023-06-17
903,Customer_903,North,2022-09-09
904,Customer_904,East,2022-08-23
905,Customer_905,South,2022-08-15
906,Customer_906,West,2023-06-09
907,Customer_907,West,2022-11-09
908,Customer_908,South,2022-02-18
909,Customer_909,North,2022-04-28
910,Customer_910,South,2022-02-23
911,Customer_911,East,2023-10-12
912,Customer_912,North,2023-07-19
913,Customer_913,East,2022-02-13
914,Customer_914,South,2022-02-22
915,Customer_915,East,2023-08-09
916,Customer_916,South,2023-07-12
917,Customer_917,North,2023-06-09
918,Customer_918,West,2023-11-08
919,Customer_919,East,2022-04-12
920,Customer_920,North,2023-02-02
921,Customer_921,West,2022-05-18
922,Customer_922,South,2023-11-06
923,Customer_923,West,2023-01-22
924,Customer_924,East,2022-04-21
925,Customer_925,South,2023-09-06
926,Customer_926,North,2022-01-17
927,Customer_927,North,2022-07-01
928,Customer_928,South,2023-06-20
929,Customer_929,East,2023-06-25
930,Customer_930,North,2022-06-20
931,Customer_931,North,2023-02-13
932,Customer_932,West,2023-01-13
933,Customer_933,West,2022-07-07
934,Customer_934,South,2022-08-18
935,Customer_935,North,2022-04-29
936,Customer_936,North,2022-06-05
937,Customer_937,North,2023-11-18
938,Customer_938,West,2023-04-10
939,Customer_939,North,2022-04-14
940,Customer_940,East,2023-08-27
941,Customer_941,North,2023-11-29
942,Customer_942,East,2023-05-17
943,Customer_943,East,2023-11-24
944,Customer_944,West,2023-11-13
945,Customer_945,North,2023-11-30
946,Customer_946,North,2022-06-24
947,Customer_947,North,2023-11-05
948,Customer_948,West,2023-02-25
949,Customer_949,West,2022-05-14
950,Customer_950,East,2023-01-26
951,Customer_951,East,2023-05-16
952,Customer_952,East,2023-10-27
953,Customer_953,North,2022-02-02
954,Customer_954,West,2022-02-24
955,Customer_955,South,2023-06-03
956,Customer_956,South,2023-09-30
957,Customer_957,South,2022-01-12
958,Customer_958,North,2023-06-12
959,Customer_959,North,2023-07-09
960,Customer_960,East,2023-01-08
961,Customer_961,North,2023-04-29
962,Customer_962,East,2023-10-09
963,Customer_963,North,2022-08-16
964,Customer_964,South,2023-09-15
965,Customer_965,North,2022-11-03
966,Customer_966,South,2023-04-02
967,Customer_967,East,2022-06-09
968,Customer_968,North,2022-11-27
969,Customer_969,East,2022-08-13
970,Customer_970,South,2023-05-19
971,Customer_971,East,2023-04-01
972,Customer_972,West,2022-02-14
973,Customer_973,East,2022-08-02
974,Customer_974,North,2022-02-28
975,Customer_975,North,2023-10-06
976,Customer_976,North,2023-09-08
977,Customer_977,East,2022-07-14
978,Customer_978,North,2023-05-04
979,Customer_979,South,2022-06-06
980,Customer_980,East,2023-09-02
981,Customer_981,South,2022-08-14
982,Customer_982,East,2023-02-16
983,Customer_983,North,2022-07-24
984,Customer_984,North,2022-03-20
985,Customer_985,East,2022-05-04
986,Customer_986,South,2023-04-16
987,Customer_987,East,2022-08-06
988,Customer_988,South,2023-05-31
989,Customer_989,North,2023-08-25
990,Customer_990,West,2022-04-14
991,Customer_991,East,2023-01-28
992,Customer_992,East,2023-09-23
993,Customer_993,North,2023-10-07
994,Customer_994,East,2023-08-31
995,Customer_995,South,2023-03-10
996,Customer_996,North,2022-11-27
997,Customer_997,West,2022-05-23
998,Customer_998,North,2023-06-24
999,Customer_999,West,2022-10-05
1000,Customer_1000,South,2022-08-21
1001,Customer_1001,North,2023-06-13
1002,Customer_1002,South,2023-07-25
1003,Customer_1003,West,2022-03-31
1004,Customer_1004,East,2023-05-07
1005,Customer_1005,West,2022-07-18
1006,Customer_1006,East,2022-12-28
1007,Customer_1007,East,2023-03-17
1008,Customer_1008,West,2022-01-26
1009,Customer_1009,North,2022-01-25
1010,Customer_1010,South,2023-01-29
1011,Customer_1011,North,2023-05-22
1012,Customer_1012,West,2022-10-28
1013,Customer_1013,West,2022-12-05
1014,Customer_1014,North,2022-09-24
1015,Customer_1015,East,2023-04-06
1016,Customer_1016,West,2023-11-24
1017,Customer_1017,North,2023-04-01
1018,Customer_1018,East,2022-12-26
1019,Customer_1019,West,2022-03-09
1020,Customer_1020,North,2023-02-16
1021,Customer_1021,East,2023-05-06
1022,Customer_1022,North,2022-02-18
1023,Customer_1023,West,2023-11-18
1024,Customer_1024,West,2023-07-18
1025,Customer_1025,West,2022-04-12
1026,Customer_1026,South,2022-08-04
1027,Customer_1027,West,2023-03-14
1028,Customer_1028,West,2023-12-01
1029,Customer_1029,South,2023-07-23
1030,Customer_1030,West,2023-07-13
1031,Customer_1031,North,2022-06-08
1032,Customer_1032,East,2023-05-04
1033,Customer_1033,North,2023-11-17
1034,Customer_1034,North,2022-08-30
1035,Customer_1035,North,2022-01-05
1036,Customer_1036,East,2023-08-19
1037,Customer_1037,South,2022-12-27
1038,Customer_1038,East,2023-04-04
1039,Customer_1039,North,2022-09-05
1040,Customer_1040,South,2023-07-20
1041,Customer_1041,South,2023-11-04
1042,Customer_1042,East,2023-02-26
1043,Customer_1043,South,2022-01-15
1044,Customer_1044,East,2023-07-27
1045,Customer_1045,West,2022-05-02
1046,Customer_1046,East,2022-10-04
1047,Customer_1047,North,2023-07-12
1048,Customer_1048,North,2023-03-29
1049,Customer_1049,West,2023-01-25
1050,Customer_1050,North,2022-10-21
1051,Customer_1051,West,2023-07-28
1052,Customer_1052,South,2023-08-21
1053,Customer_1053,West,2023-03-22
1054,Customer_1054,East,2022-07-29
1055,Customer_1055,West,2023-08-13
1056,Customer_1056,South,2022-10-29
1057,Customer_1057,East,2022-08-11
1058,Customer_1058,South,2022-01-03
1059,Customer_1059,South,2023-06-02
1060,Customer_1060,East,2022-04-03
1061,Customer_1061,West,2023-06-04
1062,Customer_1062,West,2023-03-04
1063,Customer_1063,East,2023-05-08
1064,Customer_1064,South,2022-08-23
1065,Customer_1065,South,2023-09-12
1066,Customer_1066,East,2022-06-10
1067,Customer_1067,North,2022-11-27
1068,Customer_1068,North,2022-11-29
1069,Customer_1069,South,2022-02-19
1070,Customer_1070,North,2023-06-07
1071,Customer_1071,North,2023-10-30
1072,Customer_1072,North,2023-05-07
1073,Customer_1073,North,2023-08-05
1074,Customer_1074,North,2023-11-12
1075,Customer_1075,West,2022-09-29
1076,Customer_1076,South,2023-08-03
1077,Customer_1077,South,2022-09-09
1078,Customer_1078,East,2023-07-14
1079,Customer_1079,North,2023-11-27
1080,Customer_1080,West,2023-11-30
1081,Customer_1081,East,2022-03-31
1082,Customer_1082,North,2023-03-22
1083,Customer_1083,South,2022-11-28
1084,Customer_1084,West,2022-05-19
1085,Customer_1085,West,2022-12-23
1086,Customer_1086,South,2023-08-24
1087,Customer_1087,East,2022-10-01
1088,Customer_1088,North,2022-01-19
1089,Customer_1089,West,2022-11-07
1090,Customer_1090,North,2022-06-03
1091,Customer_1091,West,2023-01-25
1092,Customer_1092,East,2022-09-17
1093,Customer_1093,East,2023-09-12
1094,Customer_1094,South,2023-07-25
1095,Customer_1095,North,2022-05-05
1096,Customer_1096,North,2022-12-20
1097,Customer_1097,North,2022-09-30
1098,Customer_1098,North,2023-09-11
1099,Customer_1099,East,2022-09-02
1100,Customer_1100,South,2023-03-26
1101,Customer_1101,North,2022-09-04
1102,Customer_1102,West,2023-06-04
1103,Customer_1103,West,2022-05-21
1104,Customer_1104,West,2022-12-28
1105,Customer_1105,West,2022-01-08
1106,Customer_1106,North,2023-04-23
1107,Customer_1107,South,2022-12-18
1108,Customer_1108,East,2023-05-10
1109,Customer_1109,East,2023-08-29
1110,Customer_1110,North,2023-03-03
1111,Customer_1111,West,2022-02-08
1112,Customer_1112,North,2023-08-16
1113,Customer_1113,North,2022-07-06
1114,Customer_1114,South,2023-08-19
1115,Customer_1115,East,2023-08-23
1116,Customer_1116,East,2022-04-03
1117,Customer_1117,North,2022-03-27
1118,Customer_1118,West,2022-02-13
1119,Customer_1119,North,2022-05-17
1120,Customer_1120,North,2023-02-25
1121,Customer_1121,West,2022-03-15
1122,Customer_1122,West,2023-07-02
1123,Customer_1123,West,2023-09-05
1124,Customer_1124,West,2023-05-27
1125,Customer_1125,East,2022-06-05
1126,Customer_1126,East,2022-09-12
1127,Customer_1127,North,2022-06-20
1128,Customer_1128,South,2022-06-19
1129,Customer_1129,South,2022-11-18
1130,Customer_1130,North,2023-07-21
1131,Customer_1131,East,2023-04-01
1132,Customer_1132,South,2023-08-26
1133,Customer_1133,North,2023-09-05
1134,Customer_1134,North,2022-06-04
1135,Customer_1135,East,2022-12-15
1136,Customer_1136,North,2023-03-27
1137,Customer_1137,West,2023-10-15
1138,Customer_1138,South,2022-06-22
1139,Customer_1139,South,2022-01-10
1140,Customer_1140,East,2022-09-22
1141,Customer_1141,West,2023-03-14
1142,Customer_1142,South,2022-09-04
1143,Customer_1143,East,2023-10-29
1144,Customer_1144,East,2023-06-30
1145,Customer_1145,North,2023-05-14
1146,Customer_1146,West,2022-05-09
1147,Customer_1147,East,2023-11-03
1148,Customer_1148,East,2023-08-24
1149,Customer_1149,West,2023-08-28
1150,Customer_1150,West,2022-11-23
1151,Customer_1151,East,2023-02-08
1152,Customer_1152,West,2023-09-21
1153,Customer_1153,East,2023-08-29
1154,Customer_1154,East,2023-11-06
1155,Customer_1155,East,2023-09-03
1156,Customer_1156,East,2023-09-17
1157,Customer_1157,North,2022-12-25
1158,Customer_1158,West,2023-08-26
1159,Customer_1159,West,2022-01-17
1160,Customer_1160,North,2022-10-01
1161,Customer_1161,West,2023-11-16
1162,Customer_1162,North,2022-04-26
1163,Customer_1163,South,2023-11-24
1164,Customer_1164,East,2022-04-01
1165,Customer_1165,North,2022-03-23
1166,Customer_1166,West,2022-11-20
1167,Customer_1167,West,2022-04-24
1168,Customer_1168,South,2022-02-27
1169,Customer_1169,North,2022-06-03
1170,Customer_1170,North,2023-02-08
1171,Customer_1171,East,2023-09-20
1172,Customer_1172,West,2022-09-23
1173,Customer_1173,East,2022-11-11
1174,Customer_1174,North,2022-02-10
1175,Customer_1175,East,2022-04-15
1176,Customer_1176,South,2022-07-12
1177,Customer_1177,East,2023-02-05
1178,Customer_1178,North,2022-10-05
1179,Customer_1179,East,2022-12-20
1180,Customer_1180,South,2023-08-03
1181,Customer_1181,West,2022-09-13
1182,Customer_1182,South,2023-10-13
1183,Customer_1183,East,2023-10-23
1184,Customer_1184,West,2022-04-09
1185,Customer_1185,North,2023-08-11
1186,Customer_1186,West,2022-10-09
1187,Customer_1187,East,2023-02-07
1188,Customer_1188,North,2022-04-19
1189,Customer_1189,South,2023-12-01
1190,Customer_1190,East,2022-07-18
1191,Customer_1191,North,2022-10-30
1192,Customer_1192,East,2022-11-23
1193,Customer_1193,South,2022-06-03
1194,Customer_1194,East,2023-07-06
1195,Customer_1195,North,2023-10-07
1196,Customer_1196,West,2023-02-09
1197,Customer_1197,West,2023-04-07
1198,Customer_1198,West,2022-05-12
1199,Customer_1199,East,2022-03-25
1200,Customer_1200,North,2023-02-03
1201,Customer_1201,East,2023-09-20
1202,Customer_1202,North,2022-04-19
1203,Customer_1203,North,2022-08-09
1204,Customer_1204,South,2023-07-07
1205,Customer_1205,South,2023-01-03
1206,Customer_1206,East,2022-05-27
1207,Customer_1207,East,2022-04-22
1208,Customer_1208,South,2023-09-07
1209,Customer_1209,North,2023-07-12
1210,Customer_1210,West,2023-05-09
1211,Customer_1211,South,2023-05-20
1212,Customer_1212,South,2023-04-20
1213,Customer_1213,North,2022-09-28
1214,Customer_1214,East,2023-02-25
1215,Customer_1215,East,2023-01-02
1216,Customer_1216,North,2022-10-07
1217,Customer_1217,North,2022-10-10
1218,Customer_1218,East,2022-02-09
1219,Customer_1219,East,2022-07-08
1220,Customer_1220,North,2022-06-13
1221,Customer_1221,West,2023-06-20
1222,Customer_1222,North,2023-06-20
1223,Customer_1223,South,2022-01-04
1224,Customer_1224,West,2022-10-17
1225,Customer_1225,South,2023-03-09
1226,Customer_1226,East,2023-04-16
1227,Customer_1227,South,2022-06-30
1228,Customer_1228,North,2022-09-05
1229,Customer_1229,West,2023-09-20
1230,Customer_1230,South,2022-10-06
1231,Customer_1231,West,2023-08-04
1232,Customer_1232,North,2022-09-11
1233,Customer_1233,North,2022-06-30
1234,Customer_1234,North,2023-11-12
1235,Customer_1235,East,2023-05-24
1236,Customer_1236,South,2023-12-01
1237,Customer_1237,West,2023-07-20
1238,Customer_1238,South,2022-11-22
1239,Customer_1239,West,2022-12-23
1240,Customer_1240,North,2023-10-12
1241,Customer_1241,West,2023-11-11
1242,Customer_1242,East,2023-01-26
1243,Customer_1243,East,2023-09-07
1244,Customer_1244,West,2022-03-26
1245,Customer_1245,East,2022-11-13
1246,Customer_1246,East,2022-07-31
1247,Customer_1247,North,2023-05-30
1248,Customer_1248,North,2023-01-19
1249,Customer_1249,West,2023-11-22
1250,Customer_1250,East,2022-12-08
1251,Customer_1251,East,2022-02-07
1252,Customer_1252,South,2023-05-26
1253,Customer_1253,North,2023-02-24
1254,Customer_1254,North,2022-06-18
1255,Customer_1255,East,2022-12-09
1256,Customer_1256,South,2022-11-02
1257,Customer_1257,North,2023-06-26
1258,Customer_1258,South,2023-06-21
1259,Customer_1259,North,2022-04-22
1260,Customer_1260,East,2023-02-15
1261,Customer_1261,North,2022-07-25
1262,Customer_1262,East,2022-07-04
1263,Customer_1263,South,2023-01-17
1264,Customer_1264,South,2023-05-11
1265,Customer_1265,North,2023-01-14
1266,Customer_1266,North,2022-02-16
1267,Customer_1267,South,2023-07-05
1268,Customer_1268,South,2023-06-12
1269,Customer_1269,East,2023-05-19
1270,Customer_1270,North,2022-01-22
1271,Customer_1271,East,2022-08-01
1272,Customer_1272,West,2022-11-06
1273,Customer_1273,East,2023-10-23
1274,Customer_1274,North,2022-09-29
1275,Customer_1275,South,2023-07-25
1276,Customer_1276,North,2022-07-21
1277,Customer_1277,North,2022-02-01
1278,Customer_1278,West,2023-03-19
1279,Customer_1279,North,2022-06-11
1280,Customer_1280,South,2022-09-11
1281,Customer_1281,East,2023-06-05
1282,Customer_1282,East,2023-10-13
1283,Customer_1283,East,2023-04-25
1284,Customer_1284,North,2022-01-10
1285,Customer_1285,South,2023-05-20
1286,Customer_1286,South,2023-07-14
1287,Customer_1287,North,2023-03-12
1288,Customer_1288,South,2022-04-21
1289,Customer_1289,North,2022-06-02
1290,Customer_1290,North,2023-09-27
1291,Customer_1291,South,2022-04-12
1292,Customer_1292,North,2022-07-10
1293,Customer_1293,East,2023-07-17
1294,Customer_1294,East,2022-03-22
1295,Customer_1295,West,2023-05-04
1296,Customer_1296,North,2022-03-29
1297,Customer_1297,North,2022-07-13
1298,Customer_1298,North,2022-04-14
1299,Customer_1299,East,2022-04-06
1300,Customer_1300,East,2023-02-27
1301,Customer_1301,North,2022-07-17
1302,Customer_1302,West,2022-01-01
1303,Customer_1303,North,2023-02-11
1304,Customer_1304,South,2023-01-13
1305,Customer_1305,East,2022-06-16
1306,Customer_1306,West,2023-05-24
1307,Customer_1307,East,2023-09-30
1308,Customer_1308,West,2022-11-09
1309,Customer_1309,South,2023-08-16
1310,Customer_1310,West,2023-02-22
1311,Customer_1311,North,2023-11-12
1312,Customer_1312,West,2023-04-22
1313,Customer_1313,South,2022-03-14
1314,Customer_1314,West,2022-05-21
1315,Customer_1315,South,2023-08-05
1316,Customer_1316,East,2022-09-19
1317,Customer_1317,South,2022-12-06
1318,Customer_1318,East,2022-11-04
1319,Customer_1319,North,2022-09-02
1320,Customer_1320,North,2023-05-30
1321,Customer_1321,North,2022-12-03
1322,Customer_1322,North,2023-07-29
1323,Customer_1323,West,2023-07-15
1324,Customer_1324,North,2022-03-17
1325,Customer_1325,West,2022-06-24
1326,Customer_1326,South,2022-04-19
1327,Customer_1327,North,2022-07-02
1328,Customer_1328,East,2022-07-11
1329,Customer_1329,East,2022-03-06
1330,Customer_1330,South,2023-04-19
1331,Customer_1331,East,2022-04-10
1332,Customer_1332,East,2023-06-28
1333,Customer_1333,North,2022-05-08
1334,Customer_1334,West,2023-03-28
1335,Customer_1335,West,2023-01-04
1336,Customer_1336,East,2022-02-12
1337,Customer_1337,North,2023-02-23
1338,Customer_1338,East,2023-05-03
1339,Customer_1339,North,2022-03-19
1340,Customer_1340,North,2022-09-27
1341,Customer_1341,North,2023-11-05
1342,Customer_1342,South,2022-11-11
1343,Customer_1343,West,2022-06-17
1344,Customer_1344,East,2022-12-05
1345,Customer_1345,East,2022-07-12
1346,Customer_1346,South,2023-03-29
1347,Customer_1347,South,2022-10-10
1348,Customer_1348,South,2022-12-02
1349,Customer_1349,West,2023-01-25
1350,Customer_1350,North,2023-06-09
1351,Customer_1351,West,2022-08-28
1352,Customer_1352,East,2023-04-28
1353,Customer_1353,South,2023-10-21
1354,Customer_1354,East,2023-08-15
1355,Customer_1355,South,2023-07-09
1356,Customer_1356,West,2023-04-03
1357,Customer_1357,West,2022-03-30
1358,Customer_1358,South,2023-10-22
1359,Customer_1359,North,2022-04-05
1360,Customer_1360,East,2023-03-28
1361,Customer_1361,West,2023-03-04
1362,Customer_1362,North,2022-05-31
1363,Customer_1363,East,2023-05-29
1364,Customer_1364,East,2023-01-11
1365,Customer_1365,East,2022-01-22
1366,Customer_1366,North,2022-11-09
1367,Customer_1367,East,2023-06-03
1368,Customer_1368,West,2022-07-25
1369,Customer_1369,North,2023-01-10
1370,Customer_1370,North,2023-03-27
1371,Customer_1371,West,2023-09-18
1372,Customer_1372,North,2023-08-18
1373,Customer_1373,West,2022-06-28
1374,Customer_1374,South,2022-07-29
1375,Customer_1375,North,2023-05-15
1376,Customer_1376,West,2023-04-09
1377,Customer_1377,South,2022-05-04
1378,Customer_1378,South,2022-04-23
1379,Customer_1379,South,2022-01-12
1380,Customer_1380,East,2022-05-06
1381,Customer_1381,North,2023-07-19
1382,Customer_1382,South,2022-11-27
1383,Customer_1383,West,2022-10-10
1384,Customer_1384,North,2022-05-20
1385,Customer_1385,East,2023-02-05
1386,Customer_1386,South,2022-04-07
1387,Customer_1387,East,2023-06-01
1388,Customer_1388,North,2023-07-23
1389,Customer_1389,West,2022-03-10
1390,Customer_1390,South,2022-04-28
1391,Customer_1391,North,2022-02-28
1392,Customer_1392,North,2022-02-02
1393,Customer_1393,North,2022-11-14
1394,Customer_1394,South,2022-02-19
1395,Customer_1395,South,2023-05-04
1396,Customer_1396,West,2022-01-19
1397,Customer_1397,South,2022-07-16
1398,Customer_1398,North,2023-03-26
1399,Customer_1399,East,2023-07-13
1400,Customer_1400,East,2023-11-10
1401,Customer_1401,North,2023-03-28
1402,Customer_1402,North,2022-10-16
1403,Customer_1403,North,2022-05-21
1404,Customer_1404,East,2022-03-25
1405,Customer_1405,East,2023-11-25
1406,Customer_1406,South,2023-01-26
1407,Customer_1407,West,2023-08-14
1408,Customer_1408,West,2022-08-03
1409,Customer_1409,East,2023-06-10
1410,Customer_1410,West,2022-08-03
1411,Customer_1411,North,2023-02-07
1412,Customer_1412,North,2022-05-08
1413,Customer_1413,North,2023-04-22
1414,Customer_1414,North,2023-02-08
1415,Customer_1415,South,2022-01-29
1416,Customer_1416,West,2022-12-04
1417,Customer_1417,North,2022-12-27
1418,Customer_1418,North,2023-07-23
1419,Customer_1419,South,2023-01-27
1420,Customer_1420,West,2022-08-06
1421,Customer_1421,South,2023-07-28
1422,Customer_1422,South,2023-10-31
1423,Customer_1423,North,2022-07-21
1424,Customer_1424,North,2022-01-17
1425,Customer_1425,West,2022-11-18
1426,Customer_1426,West,2023-06-02
1427,Customer_1427,North,2023-07-24
1428,Customer_1428,West,2022-11-21
1429,Customer_1429,East,2023-02-16
1430,Customer_1430,West,2022-11-14
1431,Customer_1431,South,2023-11-12
1432,Customer_1432,South,2022-03-23
1433,Customer_1433,South,2023-04-19
1434,Customer_1434,East,2023-04-13
1435,Customer_1435,North,2023-03-01
1436,Customer_1436,North,2023-11-20
1437,Customer_1437,South,2022-07-23
1438,Customer_1438,East,2023-08-06
1439,Customer_1439,North,2023-01-22
1440,Customer_1440,East,2022-04-08
1441,Customer_1441,West,2022-12-11
1442,Customer_1442,North,2022-07-27
1443,Customer_1443,East,2023-05-29
1444,Customer_1444,South,2023-09-28
1445,Customer_1445,West,2023-08-09
1446,Customer_1446,North,2022-06-15
1447,Customer_1447,East,2022-01-22
1448,Customer_1448,West,2022-06-03
1449,Customer_1449,West,2023-03-15
1450,Customer_1450,East,2022-10-22
1451,Customer_1451,South,2022-08-07
1452,Customer_1452,East,2023-10-31
1453,Customer_1453,West,2023-05-10
1454,Customer_1454,East,2022-08-18
1455,Customer_1455,North,2022-01-20
1456,Customer_1456,West,2023-07-07
1457,Customer_1457,East,2022-05-28
1458,Customer_1458,East,2022-04-18
1459,Customer_1459,North,2023-02-07
1460,Customer_1460,East,2023-08-19
1461,Customer_1461,South,2023-04-28
1462,Customer_1462,East,2023-01-02
1463,Customer_1463,North,2023-02-18
1464,Customer_1464,East,2022-11-05
1465,Customer_1465,West,2022-05-14
1466,Customer_1466,North,2022-10-10
1467,Customer_1467,West,2022-03-14
1468,Customer_1468,South,2023-04-26
1469,Customer_1469,West,2022-12-18
1470,Customer_1470,East,2023-07-14
1471,Customer_1471,East,2022-11-22
1472,Customer_1472,East,2023-03-19
1473,Customer_1473,West,2022-04-10
1474,Customer_1474,South,2022-02-28
1475,Customer_1475,South,2023-05-23
1476,Customer_1476,East,2022-09-15
1477,Customer_1477,West,2023-02-17
1478,Customer_1478,East,2023-03-28
1479,Customer_1479,East,2022-03-06
1480,Customer_1480,South,2023-08-18
1481,Customer_1481,West,2022-06-03
1482,Customer_1482,North,2022-09-23
1483,Customer_1483,South,2022-03-20
1484,Customer_1484,North,2022-11-11
1485,Customer_1485,South,2023-10-24
1486,Customer_1486,South,2023-07-14
1487,Customer_1487,South,2022-09-05
1488,Customer_1488,East,2023-09-02
1489,Customer_1489,South,2023-02-18
1490,Customer_1490,South,2022-01-25
1491,Customer_1491,North,2022-10-11
1492,Customer_1492,South,2023-03-25
1493,Customer_1493,North,2022-10-28
1494,Customer_1494,North,2022-03-09
1495,Customer_1495,East,2022-01-07
1496,Customer_1496,East,2022-05-17
1497,Customer_1497,East,2022-06-13
1498,Customer_1498,South,2022-03-24
1499,Customer_1499,South,2023-10-12
1500,Customer_1500,West,2023-02-24
1501,Customer_1501,South,2022-03-14
1502,Customer_1502,South,2022-08-25
1503,Customer_1503,North,2022-02-15
1504,Customer_1504,South,2023-09-10
1505,Customer_1505,South,2022-09-19
1506,Customer_1506,South,2022-06-25
1507,Customer_1507,East,2022-06-15
1508,Customer_1508,South,2023-10-19
1509,Customer_1509,East,2023-01-05
1510,Customer_1510,East,2022-02-23
1511,Customer_1511,West,2023-11-21
1512,Customer_1512,East,2023-02-23
1513,Customer_1513,West,2023-05-22
1514,Customer_1514,North,2022-12-07
1515,Customer_1515,North,2022-05-07
1516,Customer_1516,North,2023-02-13
1517,Customer_1517,East,2023-01-02
1518,Customer_1518,West,2022-09-28
1519,Customer_1519,North,2023-10-06
1520,Customer_1520,West,2023-08-28
1521,Customer_1521,North,2023-01-14
1522,Customer_1522,West,2022-03-14
1523,Customer_1523,South,2022-09-05
1524,Customer_1524,North,2022-02-12
1525,Customer_1525,South,2023-01-12
1526,Customer_1526,North,2022-02-10
1527,Customer_1527,North,2022-06-19
1528,Customer_1528,South,2022-07-31
1529,Customer_1529,West,2023-05-08
1530,Customer_1530,South,2023-11-11
1531,Customer_1531,South,2022-02-08
1532,Customer_1532,East,2023-01-04
1533,Customer_1533,East,2022-05-31
1534,Customer_1534,North,2022-04-21
1535,Customer_1535,South,2023-04-25
1536,Customer_1536,North,2023-03-12
1537,Customer_1537,North,2022-02-16
1538,Customer_1538,East,2023-07-29
1539,Customer_1539,North,2023-01-01
1540,Customer_1540,South,2022-03-10
1541,Customer_1541,East,2022-10-26
1542,Customer_1542,North,2022-10-23
1543,Customer_1543,East,2022-07-22
1544,Customer_1544,North,2022-03-02
1545,Customer_1545,West,2022-11-10
1546,Customer_1546,South,2022-06-10
1547,Customer_1547,West,2022-11-27
1548,Customer_1548,East,2023-06-12
1549,Customer_1549,North,2022-12-04
1550,Customer_1550,East,2023-08-29
1551,Customer_1551,West,2022-10-31
1552,Customer_1552,East,2023-05-18
1553,Customer_1553,West,2023-10-12
1554,Customer_1554,West,2022-12-04
1555,Customer_1555,North,2023-07-04
1556,Customer_1556,North,2023-10-01
1557,Customer_1557,East,2022-10-02
1558,Customer_1558,South,2022-06-13
1559,Customer_1559,West,2023-03-19
1560,Customer_1560,West,2022-11-15
1561,Customer_1561,South,2023-08-12
1562,Customer_1562,North,2023-05-19
1563,Customer_1563,East,2023-11-17
1564,Customer_1564,North,2023-01-22
1565,Customer_1565,West,2023-08-26
1566,Customer_1566,South,2023-11-22
1567,Customer_1567,East,2023-05-09
1568,Customer_1568,North,2023-05-05
1569,Customer_1569,East,2022-03-14
1570,Customer_1570,South,2023-05-24
1571,Customer_1571,East,2023-01-25
1572,Customer_1572,North,2023-09-11
1573,Customer_1573,East,2022-10-22
1574,Customer_1574,West,2023-01-04
1575,Customer_1575,North,2023-11-25
